PetID,AdoptionSpeed,LinearSVC,Logistic,Kneighbors,Decisiontree,RF,xgboost
bcda9d091,0,2,2,0,2,0,2
15592a54c,4,4,4,4,4,4,4
9cac98ce6,2,2,2,2,2,2,2
a484694a1,2,2,2,1,2,2,2
3a916e954,4,1,2,2,4,4,4
769d800fa,2,2,2,1,1,2,2
727567154,1,2,1,1,2,1,1
eb8de7f47,1,1,1,3,1,1,1
edd79adb8,3,2,2,1,3,1,2
beb658bc0,2,4,4,2,2,2,2
5997cc138,0,3,3,0,4,0,3
338dddea9,3,1,3,3,3,3,4
53bb1d133,3,3,3,3,4,3,3
b9c0de515,4,3,4,4,4,4,4
4331ce278,4,4,4,4,4,4,4
f212d0cdc,1,4,3,2,2,1,4
0f1136ad3,3,1,4,4,3,3,4
f794655ee,1,2,1,1,4,1,4
4a9fa9d9e,2,3,1,2,2,2,3
9b6c3beb5,2,4,4,2,2,2,2
6c5fb38d4,4,2,2,1,2,4,3
fb30a71b2,4,4,2,4,4,4,4
07e427e0c,4,1,1,1,1,4,4
81af50144,3,2,2,1,3,3,3
72626612c,2,2,2,2,3,2,2
43ec1b64b,1,2,2,2,1,1,1
74fb03e51,1,2,2,1,3,1,2
4247730f1,3,4,4,4,3,3,4
fa45ffcb8,3,4,4,1,4,3,4
f77be41c3,2,2,2,2,2,2,2
39bf24ec8,3,4,4,3,1,3,4
dc996a1a4,1,4,1,2,1,1,1
3c3615b2d,1,3,3,1,1,1,1
d433a5827,2,2,2,1,3,2,2
fa39dd076,3,2,2,2,2,3,4
5ced5d057,3,4,4,2,2,3,2
71655dcec,4,4,4,3,4,4,4
2ae2246a7,2,4,4,2,2,2,4
a22499988,2,2,2,1,3,2,2
956548cd3,4,4,4,2,4,4,4
be4275440,1,2,4,2,2,1,1
edc5c168a,4,4,4,4,3,4,4
20845a37b,4,2,1,1,2,1,1
8573077f3,1,2,2,1,1,1,2
5ca7a1543,1,3,3,1,1,1,4
d3968a6b0,1,1,1,1,1,1,1
63cc8aa47,3,4,4,3,3,3,3
36681d1d5,1,4,4,1,2,1,1
0011d7c25,2,3,3,1,2,2,2
a983562e5,4,1,1,4,4,4,4
c32ecd5bf,1,4,4,0,2,1,1
e89119f29,1,1,1,1,1,1,1
890dc359d,2,3,2,2,2,2,2
35bd82365,3,2,4,3,2,3,3
1f4a53e6c,4,4,4,4,2,4,2
754240b6b,2,1,1,2,4,2,2
8b65f9305,3,2,2,1,2,3,3
e58fceabe,1,1,1,1,1,1,1
e24a30aaa,3,2,2,3,3,3,3
adc03f8b6,1,2,2,1,1,1,2
850875906,1,1,1,0,1,1,1
4c631dbf7,1,2,2,1,1,1,1
f15a31a01,4,1,1,1,4,4,4
b82ec4b47,3,1,1,1,2,3,3
e86d8e932,4,1,1,4,4,4,4
474f23a3a,3,2,3,3,3,3,3
86da09472,1,2,2,1,1,1,1
b1170cc46,2,2,2,2,2,2,2
10400a0b8,2,1,1,1,2,4,4
43cd2eb4e,3,2,2,1,3,3,3
208beeb80,2,4,4,2,2,2,2
4e991c023,3,2,2,3,2,3,3
edfe1377f,2,1,1,2,2,2,2
ee8518e4c,4,4,4,2,4,4,4
6608d48b2,2,4,4,2,2,2,2
5330c4588,3,2,2,3,2,3,4
65df826e8,2,4,1,2,2,2,2
134e12e92,3,2,4,1,3,4,4
5e9539f73,3,2,2,3,2,3,2
1a8215249,3,2,2,1,2,3,3
9619060db,1,2,1,2,1,1,1
f859bcecf,4,1,4,1,2,4,4
6381b1706,4,4,4,4,4,4,4
636d6a0d9,3,2,2,1,3,3,3
1a4d9f6e1,3,3,3,3,3,3,3
fc2012c7e,1,2,1,1,1,1,1
8e2335bf5,2,2,2,2,2,2,2
0880d7f1e,2,2,2,2,2,2,2
043d8c534,4,4,4,4,4,4,4
e1e58cd50,2,4,4,2,1,2,2
b113401e2,2,3,2,2,2,2,2
ab0bb2f5a,4,4,4,4,4,4,4
e6f88d19d,4,1,1,1,4,4,1
4106b7290,3,1,1,3,3,3,3
c4894fe2a,0,0,0,0,0,0,4
b08012e7f,2,4,4,2,4,4,4
227b372a2,2,2,2,2,2,2,2
f0137d4e3,2,2,2,2,4,2,2
79531026f,1,4,4,2,1,1,2
286ab1e93,4,4,4,4,4,4,4
4195e3052,4,2,2,4,4,4,2
16f2fa5c7,3,2,2,3,3,3,3
615e51eef,4,4,4,2,4,4,4
6ee33e45d,1,4,2,1,1,1,3
9499f293e,4,4,4,4,4,4,4
23df34fbc,1,4,4,1,1,4,4
6cfd5f1b5,4,4,4,4,4,4,4
65470d9c0,1,1,1,1,1,1,1
f8619af42,4,4,4,4,4,4,4
d8664fb93,1,2,1,1,2,1,1
167fafe7b,1,2,1,1,1,1,4
a575d70f3,3,3,2,1,1,1,2
4d73d97fd,4,4,4,4,4,4,4
456908d93,3,1,1,1,2,3,1
6cafa50dd,1,2,2,2,1,1,1
22c2f101e,3,4,3,3,3,3,3
37d88b689,3,4,4,2,3,4,3
9d8032dd0,2,3,2,2,2,2,2
918ae2c95,4,4,4,3,3,4,4
86d02f6a8,2,4,4,2,2,2,2
b03b1a110,3,2,2,3,3,3,3
91df1b68f,1,3,3,1,4,1,3
bdde3b5ca,3,3,3,3,3,3,3
18ef93321,3,2,1,3,2,3,1
465e2ee50,1,1,3,1,1,1,1
0b74f813f,3,4,4,3,4,3,3
f2f8980cd,4,4,4,4,4,4,4
1aa527f5a,2,2,1,4,4,2,1
c220fd5cc,4,1,1,4,4,4,4
6f46311db,1,1,2,1,1,1,3
ea3de2587,3,2,2,3,3,3,3
15b6026b1,3,2,2,2,3,3,3
0b04b1c7a,4,2,2,4,2,4,2
2179be57e,1,2,2,1,4,1,4
b1c83d13b,1,1,1,1,1,1,2
8d54c5d66,0,4,4,0,4,0,4
12dd13adf,1,1,1,1,1,1,1
e7fdf6d1c,2,4,4,2,1,2,2
bcec3d919,1,0,0,0,3,1,1
e1e2ecc3e,2,2,2,1,2,2,2
2f50d46b2,3,2,1,2,1,3,2
b09fa9385,3,3,3,3,3,3,3
57bf84005,2,1,4,1,1,2,2
f77a6e11c,2,2,2,2,2,2,2
f294123c1,2,2,2,2,2,2,2
d6aa1281f,2,2,2,1,3,2,2
7edefab1a,2,1,1,2,1,2,2
51a0d55ba,4,1,2,4,4,4,4
87520e2c9,2,2,4,4,4,2,2
ca2c00404,2,4,4,4,1,2,2
bf2b57c9d,2,2,2,2,2,2,2
dc7dad1da,2,4,4,1,2,2,2
07638746f,1,1,1,1,1,1,1
237343008,3,3,3,3,3,3,3
c8c71e90a,2,1,1,2,3,2,2
181f3796e,2,4,4,1,2,2,4
59a08eeec,3,1,1,2,2,3,3
56845ff26,4,4,4,2,2,4,4
1936c68a5,4,4,3,4,4,4,4
559afad4f,4,4,4,4,4,4,4
0b501f1d8,4,3,3,1,3,4,3
1c69743d6,2,3,2,2,2,2,2
0edacb2ed,2,2,1,2,2,2,2
7ba9cb4a0,2,2,2,4,4,2,2
9a9707c98,3,3,1,3,1,3,3
cc4670dac,4,2,2,2,2,4,4
e7dca0b2b,1,2,2,0,4,1,4
87a679d31,4,4,4,2,4,4,4
05f84991b,2,3,3,2,2,3,3
0d6696a32,2,2,2,0,2,2,2
5407c6e1a,3,3,3,3,3,3,3
df6048227,4,4,4,4,3,4,4
707b0c535,3,4,3,4,3,3,3
e3b589e13,0,4,4,0,4,0,4
596d623f9,3,1,1,0,1,3,1
5dff15fc4,4,4,4,4,4,4,4
eb7804aa7,2,4,4,2,2,2,2
940b0ad69,1,1,1,1,1,1,1
549273935,1,1,1,1,1,4,4
32618b795,4,2,2,2,1,1,1
a36e3c034,3,4,4,3,3,3,3
4ad983a9d,4,2,4,4,4,4,4
2fa8b64b1,1,4,4,1,1,4,4
88b992d13,1,1,1,1,1,1,1
166345ac8,4,4,4,4,3,4,4
6ac437438,2,2,2,1,2,2,2
132a28bc9,2,2,2,3,2,2,2
b9d0281a1,0,4,4,0,2,0,1
57cd5663c,1,2,2,1,1,1,4
93cdb10e6,4,4,4,4,1,4,4
1696809dd,1,4,4,1,1,1,2
e3dbfe4c0,3,4,3,3,3,3,3
d41f2a466,0,4,4,0,1,0,2
9981290b2,4,4,4,4,4,4,4
43fe381b3,3,3,3,2,3,3,3
b66a74309,4,4,4,4,4,4,4
deb43659b,1,3,2,2,2,1,1
d33840dfa,4,3,3,4,2,4,4
b0dc1d4f0,1,3,3,1,1,3,3
8e8779496,0,1,1,0,0,0,1
013527aeb,1,1,1,1,1,1,1
15f62e911,4,1,2,4,4,4,4
4fc7557be,1,2,2,1,2,1,1
05f00d521,2,2,4,2,2,2,2
d3dbf1e95,1,1,1,1,2,1,1
46539f4bf,2,2,2,2,2,2,2
8229b256e,3,2,3,3,2,3,2
4e2440e26,4,3,2,4,4,4,4
ff0b61121,4,4,4,2,3,4,4
118c1147c,4,4,4,4,4,4,4
47514286,4,3,3,1,4,4,4
b05231f8c,3,2,2,3,3,3,2
49d4a0adf,4,4,4,2,4,4,4
e99eda1f6,4,2,2,1,4,2,2
249540f2d,2,2,1,2,2,2,2
74cd0ff66,3,3,3,3,3,3,3
0d7247d3e,1,2,2,1,1,1,1
e133ab2f1,4,4,4,2,4,4,4
ca21c4266,1,1,1,1,1,1,1
eea123bb1,2,1,2,2,2,2,2
01f976ec9,1,3,1,1,1,1,1
6f3e70321,2,2,2,2,1,2,2
2a5e70892,4,4,4,4,2,4,4
86e49d18d,4,2,2,2,1,4,4
60a36cab1,4,4,4,4,3,4,4
23bf0ed46,3,2,2,1,1,1,1
321d04634,4,4,4,1,4,4,4
ae19ab91d,2,2,2,4,2,2,2
40501d365,3,4,4,2,4,3,3
d92d4242a,4,2,2,1,3,4,4
15f89f939,2,3,1,1,2,2,2
f4212d640,2,2,3,3,3,2,2
2c4089e4f,3,4,4,2,3,3,3
3c2324232,1,4,1,1,1,1,2
0f78e05ef,1,2,2,1,2,1,2
1e759fed0,4,4,4,4,2,4,2
94b587221,2,2,2,3,2,2,2
79ec57bd7,4,1,1,4,4,4,4
5bc5b2ced,4,2,4,2,4,4,4
67be298a7,4,4,4,4,3,4,4
32acc8a7a,3,1,1,3,3,3,3
4d98e5623,3,4,4,3,3,3,2
0936ce7b4,2,4,2,1,4,2,2
6c324e80a,3,3,3,2,2,3,3
b69d479cf,3,3,3,3,3,3,3
5ee5f72b8,2,4,3,2,2,4,4
3f42bd15e,4,4,4,4,4,4,4
beb0f98f7,3,2,2,1,4,3,2
cbd703fb6,4,4,4,4,4,4,4
5550a68dc,4,2,2,2,2,2,2
91bab29e9,3,3,3,3,3,3,3
755abaa79,2,2,2,2,3,2,2
c2b16f8ae,2,2,4,0,2,2,2
28a0ae4fe,4,3,3,2,4,4,4
9ab7e48e8,2,0,0,3,2,2,2
a572b746b,2,2,2,1,2,2,2
c6f39e0e4,2,3,2,3,3,2,2
09ffe1d02,4,4,4,4,3,4,4
89f28de34,4,4,4,4,4,4,4
973278f56,4,1,1,4,4,4,4
db10909d5,2,2,2,3,1,2,2
50d2b5839,3,2,2,2,3,3,3
c12ae3214,2,4,4,2,1,2,2
cb0c04621,1,1,1,1,2,1,1
47163bb58,4,4,4,4,2,4,4
5b55086b6,1,2,2,2,2,1,1
b78f3080b,0,2,2,0,4,0,4
53fba6573,4,1,1,4,1,4,4
a993cd91a,2,3,3,2,2,2,2
c1db71d88,2,3,3,2,2,2,2
3f50cc4fd,4,1,2,1,3,4,4
71c3a53f0,4,1,1,1,2,1,1
d51b2e785,2,3,2,2,2,2,2
1557f91e8,0,2,2,0,0,0,2
42149c9e3,1,2,2,1,1,1,3
c8eef30bd,2,1,1,2,2,2,2
87613aee1,4,4,4,4,4,4,4
205714da6,2,4,2,2,2,2,2
9862e5dfe,4,4,1,1,2,4,2
9926c6e5b,1,1,1,0,1,1,1
ed9936705,3,4,4,3,3,3,4
a686164c9,3,2,2,2,4,3,3
ae42b09ce,1,4,4,1,1,1,4
84fdd34c7,2,1,2,4,3,2,2
8dfb61116,4,2,2,4,1,4,4
d92c326f8,2,2,2,2,2,2,2
d85a78cf9,4,2,2,4,4,4,4
874e791f9,4,2,2,1,1,2,2
4a108fa61,1,1,1,1,1,1,1
9427a0125,1,2,2,1,1,1,1
9ec6fbb61,3,1,2,2,3,1,1
dc7a53ba0,4,4,4,4,4,4,4
b98316a91,2,3,3,2,2,2,2
5ab429fcb,2,4,4,2,2,2,2
e3d68b63c,3,2,2,2,3,3,3
37cb01a87,1,4,4,1,1,1,1
ff2cf88a0,4,4,4,1,4,4,4
fce854722,4,0,0,3,3,3,1
7bf11fd4d,1,1,1,2,1,1,1
b2101b975,0,2,2,0,0,0,4
acb802c0c,1,2,1,1,4,1,1
4138a8f48,2,1,4,2,2,2,2
be1ab222c,2,4,2,2,2,2,4
88e2d97b2,0,4,4,0,4,0,2
f6c3b531d,1,2,2,1,1,1,1
138c79a01,1,2,2,4,2,1,1
8a5d7e622,2,2,2,2,2,2,4
7adb2ab9b,3,1,2,1,1,3,2
87bdcbcdd,4,4,4,1,4,4,4
87a16f3fb,3,3,3,3,3,3,3
83233d345,4,4,4,4,4,4,4
4133efff0,3,3,3,3,3,3,3
aae0d180c,4,1,1,1,4,4,4
528563012,3,1,1,1,3,3,2
a0909c2bb,3,4,4,3,2,4,4
ef2ee6e9b,4,4,4,4,4,4,4
60d72fc85,4,4,4,4,4,4,4
d4ce7a1ed,1,1,1,1,1,1,1
f56c9eb67,1,4,4,3,1,4,4
8de51ad1e,3,4,4,3,1,4,4
cca4ba626,1,2,2,1,2,2,2
4a56ae509,4,4,4,2,4,4,4
91d307ce9,3,3,3,3,2,3,3
5ee1c77a0,4,2,2,4,4,4,4
f995bc16c,1,2,2,2,2,1,2
c56432da8,3,4,4,3,2,3,4
5dc7d3dc7,3,3,3,3,3,3,3
bd485150e,4,2,2,2,4,4,4
20f82514c,2,4,4,4,4,2,4
afe19c37c,1,3,1,1,1,1,1
ea7fc7f4f,4,2,2,1,3,1,1
a8f2a5210,4,4,4,3,4,4,4
b02d9e413,4,2,1,4,4,4,4
7bbdce003,4,2,2,1,1,2,2
937d74077,2,2,2,2,4,2,1
3a88e6c8f,4,2,4,4,4,4,2
3edf44325,1,2,2,1,2,1,2
9fd804400,1,2,1,0,2,1,1
2c21d7f68,1,2,1,1,1,1,1
087fbda7e,2,3,3,2,2,2,2
7133307db,2,2,2,2,2,2,2
4b261a0ee,1,2,2,1,1,1,2
e4f17eace,2,4,4,1,1,2,2
0b459b60b,2,1,1,1,2,2,2
d45562a98,3,2,2,1,2,3,2
31dbaafaa,3,2,1,1,3,3,1
658e4415a,1,2,4,2,4,1,1
6d7d7753c,3,3,3,2,1,3,3
3d9346cfb,4,4,4,4,4,4,4
be4c2e0d5,4,4,4,4,2,4,4
b19556858,2,2,2,1,2,2,2
a6b908d22,3,2,2,3,3,3,2
a0490612e,1,1,1,1,1,1,1
abdba6d36,1,4,4,1,1,1,4
d87ff9c80,4,4,4,3,4,4,4
373880ef5,2,3,3,1,1,1,1
20819afd9,3,2,2,1,1,3,4
0f1d071a8,1,2,2,1,1,1,1
898476994,4,2,4,2,4,4,4
1d48855c5,3,4,4,3,3,3,3
2ad3a6503,1,2,1,3,1,1,1
5b346ef59,1,4,4,4,1,4,4
22ff7ca25,1,1,1,1,1,1,1
3948f67d7,3,4,4,3,1,3,3
1f6dc1747,3,3,3,3,3,3,3
63cd0b2b3,2,2,2,2,2,2,2
1b1a68a60,2,3,2,2,2,2,2
6d5afdb0f,4,2,4,4,4,4,4
4128e8e80,1,4,4,1,3,1,2
10e27da02,1,4,4,2,1,1,1
789083f3a,3,3,2,1,3,3,2
0b3763054,3,4,4,3,3,3,3
8dbbd91bb,2,1,1,3,2,2,2
9031a7f4c,2,2,2,0,2,2,2
f8db6e695,1,4,1,3,4,1,1
a854aca45,4,2,4,2,4,4,4
4e9358756,2,4,2,2,2,2,2
bdc94bd91,3,3,3,3,4,3,3
182aec7a4,4,4,2,1,4,4,4
bd16029b7,1,3,3,1,1,1,4
ad4456e88,3,4,4,2,4,4,4
9304f9f8b,2,1,1,2,2,2,2
7e43ebd6c,2,4,4,1,2,2,2
773d10217,1,1,1,1,1,1,1
c52908c2d,2,4,4,4,2,4,4
f25e91baa,3,1,1,1,1,3,2
3ee05e0d5,3,4,4,4,3,3,3
f662bdf71,4,4,3,4,0,4,4
7aefa7eeb,2,4,2,2,2,2,2
6bacb98ab,1,2,2,1,4,1,1
6cbc126fc,3,4,4,1,1,3,3
dcf366e02,1,1,1,1,1,1,1
f15cd5cd9,4,4,4,1,4,4,4
bea48a6a7,3,2,2,1,1,3,2
d1b183683,3,4,4,3,4,4,4
b9fa9ce00,2,1,2,2,1,2,2
aba758b7f,3,2,1,2,1,3,2
fd8bb16c6,2,2,2,1,2,2,2
59b6102ba,2,2,2,2,1,2,2
234b2a6b6,4,3,3,1,2,4,4
df70eb456,1,1,1,1,1,1,1
307c5ca84,1,4,4,4,4,1,1
f095385ff,2,2,2,1,2,2,2
24361123a,4,2,3,2,2,4,1
6dcce539c,3,2,2,3,3,3,2
9f4f97c61,1,2,2,0,1,1,1
609e37f6a,1,2,4,1,4,1,4
233aeb07c,3,4,4,4,3,4,4
ec7952240,1,2,2,1,2,1,1
5d45dae82,2,1,1,2,1,2,1
809ca8efd,3,2,2,1,3,3,3
b49312951,0,1,2,0,3,0,1
a31d4c0f0,4,3,3,3,1,4,4
24336f580,2,4,4,2,2,2,4
1c6e35149,2,4,4,4,2,2,2
f4a508263,3,2,2,3,3,3,3
06adfc154,2,4,4,1,2,2,2
83166fea8,1,2,2,1,2,1,1
9403ac24d,4,3,4,4,2,4,4
640a267a9,4,4,4,4,4,4,4
761523328,1,2,2,1,1,1,2
cc09a719b,3,1,4,4,4,3,4
e6f4d14a0,4,4,4,2,4,4,4
c98d16315,3,2,2,1,3,3,3
475098962,0,4,4,0,0,0,4
3b41cf42a,4,4,2,2,4,4,4
c5a7f7d69,2,2,2,2,2,2,2
bff5e06f5,4,4,4,4,4,4,4
3f109dab7,2,4,4,4,2,2,2
e69dd7d09,2,2,2,2,4,2,2
ab2254697,2,4,2,2,2,2,2
1b47183f1,2,2,3,1,2,1,1
5.65E+15,2,2,2,2,2,2,2
af2f3a166,4,4,3,3,3,4,4
df9b18c1e,2,1,1,1,2,2,1
e811cd880,4,2,2,4,4,4,4
ea05e0a19,4,4,4,4,4,4,4
3dab3050c,4,4,4,4,4,4,4
6afe7ee11,2,1,1,1,2,2,2
5d5942493,2,2,2,3,2,2,1
58394848,2,2,2,1,2,2,2
880a0ac07,2,2,2,1,2,2,3
9faef6bb6,2,4,4,3,2,2,2
5a4b92653,2,1,1,0,4,2,2
9c4af0f83,3,1,1,2,3,3,1
888a7fc17,4,4,4,2,1,4,4
24fad6b0b,4,4,4,1,4,4,4
a0c332aaf,1,2,2,2,1,1,1
2edce7d92,1,2,2,1,2,1,2
dd5d07137,4,1,3,2,4,4,4
19cb228a0,2,2,2,1,4,4,4
e8be13bdf,1,2,2,1,1,1,3
8afeab374,2,2,2,2,1,2,2
1803e4c27,4,4,4,4,4,4,4
9c7476c25,1,2,2,1,1,1,2
ea9003f0f,1,2,1,1,2,1,1
b4aa0c3ce,3,4,4,1,3,4,4
49a832741,2,2,4,2,4,2,2
b906d9b78,2,1,2,2,2,2,2
5da6b63bc,4,4,4,4,4,4,4
923a58e31,3,3,3,2,3,3,3
f477f306f,1,4,3,1,2,1,1
36ad55549,3,3,3,2,0,4,4
851302ab1,4,2,1,4,3,4,4
3c30c4a49,4,4,4,2,4,4,4
96c93dcc0,1,1,2,1,4,1,1
743b67b44,3,1,3,3,3,3,3
3f4cf8745,1,2,1,1,1,1,2
c87f6d0e4,2,3,2,2,2,2,2
52782bca8,0,1,2,0,1,0,1
9786bb3f7,2,2,2,2,1,2,2
732fa3cb9,4,2,3,2,4,3,3
d1d9012db,1,1,2,1,4,1,4
bc0b9984a,4,4,4,4,4,4,4
2836c44dc,1,3,3,1,3,1,2
7c1f20f6e,4,4,4,4,4,4,4
0d460fe7a,1,2,2,3,3,1,2
8f519310b,3,4,4,3,3,3,4
0eab258a9,1,1,1,2,1,1,1
6d95c8ec6,2,3,2,1,2,2,2
49f6a8909,4,4,4,4,4,4,4
a2dccbe51,4,4,4,4,4,4,4
6114449db,3,3,3,3,3,3,3
35f9132e5,3,4,4,3,3,3,4
348665874,4,4,4,4,4,4,4
45d12329c,1,1,1,0,4,1,1
c47c94411,4,1,2,0,4,4,4
ad70b1120,4,2,2,1,1,2,2
1952397d3,2,2,2,2,2,2,1
43bae1c6d,2,4,4,1,2,4,4
2de719b88,3,2,2,3,3,3,3
3ef5f0537,3,3,3,2,4,3,3
1.79E+121,2,2,4,3,3,4,4
5376c81df,0,2,2,0,3,0,2
e58225b2e,2,4,4,4,3,2,2
64e5f3abe,4,4,4,4,4,4,4
3ae51e685,3,2,3,1,3,3,3
b6c93a605,2,2,3,1,2,2,3
02868b720,1,2,2,1,1,1,1
88f3a5fd6,4,4,4,4,4,4,4
f45457bdc,4,4,4,4,2,4,4
5b3559bf2,4,4,4,4,4,4,4
bb051be7c,4,3,3,2,4,4,4
568a5ab51,4,4,4,4,4,4,4
2aadf6110,2,2,2,0,2,2,2
b31045c50,1,3,1,1,1,1,1
24e22fd2e,2,2,2,1,3,2,2
1a67ffb8b,1,1,1,1,1,1,1
86dec16a3,2,1,1,2,2,2,1
1cc20af0a,4,4,4,2,4,4,4
f5cb16efb,4,4,4,4,4,4,4
9999c355f,1,2,4,1,1,1,2
13264f4f4,3,1,2,1,3,1,1
89bc4559f,1,4,4,1,3,1,2
69d04f61e,1,2,1,1,2,1,1
9e3e99760,1,1,2,1,4,1,1
8afcd7b7e,3,4,4,2,3,3,4
a9199119d,0,2,2,0,3,0,0
4ea31a03a,4,4,4,4,4,4,4
2b54ee792,2,1,1,2,4,4,4
3796a0068,2,2,2,2,2,2,2
45d814813,1,2,2,3,1,1,2
e79dc4f9d,3,2,2,1,2,3,3
cc3434ae1,4,4,4,4,4,4,4
1ccd49ce2,4,4,4,4,4,4,4
360dcecb1,1,2,3,1,1,1,2
13e0627dc,4,4,4,4,2,4,4
0c64a0f1b,3,2,2,3,3,3,2
95855babf,3,2,2,3,3,3,2
9849173ee,4,4,2,1,1,4,3
441594b56,4,4,2,4,4,4,4
9819716c8,3,2,4,3,1,3,3
9791b85de,2,4,4,4,1,2,2
517a669f2,2,1,1,2,2,2,2
63e212498,4,3,2,4,1,4,2
bf7c0f270,2,3,3,0,2,2,2
0cd614218,2,2,2,3,3,2,2
e6ad8aa1b,3,2,2,3,3,1,1
20c3c2ba7,2,3,2,2,1,2,2
f90722a00,4,2,2,4,4,4,4
5b945da83,4,4,4,4,4,4,4
20bad295b,0,4,4,0,2,0,0
3c7dd9982,1,2,2,1,1,1,1
faec94482,3,2,2,2,2,3,3
ea055de86,3,3,3,1,3,3,3
14272c5c7,2,4,4,1,3,2,2
72d753384,4,2,1,4,1,4,4
9cbae8539,1,4,4,1,1,4,4
bc1b742f4,4,2,1,4,4,4,4
41c163f8a,3,1,2,2,3,3,3
6f2374a43,3,4,4,4,1,3,1
4fb715361,3,4,4,0,3,3,3
54314d17b,2,4,4,2,1,4,4
2b0896bbe,3,3,3,2,3,3,3
4b45ae85f,1,2,2,1,1,1,2
8c1c5448c,2,2,2,2,4,2,2
29f2fd4c6,4,2,2,4,4,4,4
76aa06fb0,1,2,2,1,1,1,2
c8cc85a15,2,2,1,2,2,2,2
2bbe22924,4,2,2,4,4,2,2
bd1eaf778,3,2,2,1,3,3,3
f45b8360a,2,4,4,1,2,2,2
dee6cea2a,2,2,1,1,2,2,2
4ee566501,0,3,3,0,3,0,4
931a50b80,4,4,4,4,4,4,4
85c4e7a41,2,3,2,2,2,2,2
fd8c80281,2,4,4,1,4,2,4
ad9d334b5,3,2,1,1,1,3,3
ebabceece,4,1,1,2,4,4,4
134b82d89,2,2,4,2,2,2,2
06db81e31,2,4,4,2,2,2,2
c8cca430f,3,2,2,3,2,3,3
8f476ed34,3,1,1,1,3,3,3
147e587da,4,4,3,4,1,4,4
d3ffc5c1b,4,4,4,4,4,4,4
4c55ffdb7,2,1,1,2,2,2,2
688b3183d,3,4,4,4,2,4,4
30eb0f9e6,3,1,3,3,3,3,3
412d7406c,3,4,4,2,3,3,4
e67b88329,4,4,4,2,4,4,4
1c9a90078,3,4,4,4,3,3,3
a4ba78b62,2,2,4,2,2,2,2
041cf403e,1,2,2,1,3,1,3
0c4e78176,2,2,2,2,2,2,2
9e6570928,4,3,3,1,4,4,4
59ee91cf8,1,4,4,0,2,1,1
2f2f38f47,2,2,1,2,2,2,2
6ab4a944b,2,4,4,2,4,2,2
26716b324,1,2,4,1,1,1,1
660dd8ded,2,2,4,1,2,2,2
950dd345b,3,3,4,3,3,3,3
36f1c9d61,3,3,3,2,3,3,3
b8f94e1ff,1,2,2,1,3,1,1
215345b52,4,3,3,2,4,4,4
ab94dbe57,3,2,2,3,3,3,3
d2355d242,2,4,4,2,2,2,4
b72a62a33,4,2,2,4,3,4,2
897e065bd,2,2,2,1,2,2,2
d980c361e,4,4,4,4,4,4,4
6d172f3eb,0,2,2,0,3,0,2
b2dbd92b1,0,0,0,0,1,0,0
302d37427,1,2,2,1,1,1,1
c05b74b05,4,4,4,4,4,4,4
876dd37df,4,4,4,4,4,4,4
1ef7f27ab,3,4,4,4,3,3,1
a322972da,1,1,1,1,1,1,1
fd139f4e4,4,4,4,2,4,4,4
1d669183f,4,4,4,4,3,4,4
7fa3ab674,1,4,4,1,1,4,4
e4ece4eca,3,4,4,3,3,3,2
5b1e90385,4,4,4,4,4,4,4
f60779a3b,2,2,2,2,2,2,2
5943080b2,1,2,2,1,1,1,2
3c2e29219,4,3,3,1,4,4,4
ef14eb18e,2,2,2,1,2,2,1
7efb36b65,3,2,3,3,3,3,3
cf8539482,1,1,1,1,1,1,1
2ac979cf7,3,3,3,2,3,3,3
53b3ef282,4,2,2,3,4,4,4
75f582ad6,1,2,1,1,1,1,1
e4bc68f06,1,2,2,1,1,1,4
7374edef0,2,1,1,4,3,2,2
3aa4a07dc,4,4,4,2,4,4,4
ef086278a,4,2,2,3,1,4,4
2ce86e3a2,2,4,2,2,2,2,2
6469bb262,4,1,1,0,4,4,4
2f4aa5ad9,3,2,2,2,1,3,2
2be9fa813,2,1,1,1,1,2,2
db7fc3cc9,2,4,4,3,2,2,4
791f6c077,2,1,1,2,2,2,2
df0933e46,3,2,2,2,3,3,3
3af847ce9,4,4,4,3,4,4,4
09e39377f,4,2,1,4,4,4,4
4236c9245,3,4,4,2,4,4,4
a684871b0,4,4,4,2,4,4,4
2e3c8edaf,4,4,4,4,4,4,4
cd81fa60a,4,4,4,2,4,4,4
955d40492,3,2,2,3,3,3,3
d1870f34b,4,2,1,4,1,1,4
992feb0f1,2,4,4,2,2,2,2
2d63b7c4f,3,4,4,3,4,3,3
48dd04601,3,4,4,2,4,3,3
270461683,4,1,2,0,1,4,4
f5b2c6fc0,2,3,3,2,2,2,2
2da9b0c2c,1,4,3,1,1,1,1
44d1246e0,1,2,2,1,4,1,1
4af765dc3,2,1,1,2,2,2,2
a1019e087,3,2,2,4,3,3,2
909d9e158,1,1,1,1,1,1,1
598f49a8f,4,4,4,4,4,4,4
8feefe84d,2,2,2,2,1,2,2
a3af82b71,3,2,2,3,1,3,2
eea7548f0,1,1,1,1,1,1,1
060e4ed30,4,4,4,4,4,4,4
6bc347d2d,2,2,2,0,1,2,2
b869dec56,1,1,2,1,1,1,2
ce27e496b,3,1,2,3,3,3,3
705a6dffe,1,2,2,1,2,1,2
89347826e,3,1,2,1,3,3,3
c947d8169,3,3,4,3,3,3,4
492e0cc50,2,2,2,1,2,2,2
